	<isLeaderOf>	<hasNumber>	"10700"^^xsd:integer	10700
	<hasWonPrize>	<hasNumber>	"73763"^^xsd:integer	73763
	<wasBornIn>	<hasNumber>	"218757"^^xsd:integer	218757
	<hasGender>	<hasNumber>	"923364"^^xsd:integer	923364
	rdf:type	<hasNumber>	"9019769"^^xsd:integer	9019769
	rdfs:range	<hasNumber>	"125"^^xsd:integer	125
	<isCitizenOf>	<hasNumber>	"46060"^^xsd:integer	46060
	<hasUnemployment>	<hasNumber>	"145"^^xsd:integer	145
	<diedIn>	<hasNumber>	"54174"^^xsd:integer	54174
	<playsFor>	<hasNumber>	"412388"^^xsd:integer	412388
	<hasHeight>	<hasNumber>	"50863"^^xsd:integer	50863
	<hasSuccessor>	<hasNumber>	"18005"^^xsd:integer	18005
	<hasGivenName>	<hasNumber>	"827681"^^xsd:integer	827681
	rdfs:subPropertyOf	<hasNumber>	"19"^^xsd:integer	19
	<diedOnDate>	<hasNumber>	"361933"^^xsd:integer	361933
	<hasPredecessor>	<hasNumber>	"20574"^^xsd:integer	20574
	<hasCapital>	<hasNumber>	"1937"^^xsd:integer	1937
	<isMarriedTo>	<hasNumber>	"26325"^^xsd:integer	26325
	<hasWikipediaUrl>	<hasNumber>	"2886878"^^xsd:integer	2886878
	<occursSince>	<hasNumber>	"553125"^^xsd:integer	553125
	<hasLength>	<hasNumber>	"9010"^^xsd:integer	9010
	<hasExpenses>	<hasNumber>	"174"^^xsd:integer	174
	<occursUntil>	<hasNumber>	"337123"^^xsd:integer	337123
	rdfs:domain	<hasNumber>	"125"^^xsd:integer	125
	<YAGO_(database)>	<hasNumberOfThings>	"2886376"^^xsd:integer	2886376
	<YAGO_(database)>	<wasCreatedOnDate>	"2012-11-15"^^xsd:date	2012.1115
