	<wordnet_oarsman_110368920>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_reactor_104057846>	rdfs:subClassOf	<wordnet_artifact_100021939>	
	<wordnet_truss_bridge_104492749>	rdfs:subClassOf	<yagoGeoEntity>	
	<wordnet_stance_105082507>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_hide_114759275>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_circus_108189211>	rdfs:subClassOf	<wordnet_organization_108008335>	
	<wordnet_fireboat_103344393>	rdfs:subClassOf	<wordnet_artifact_100021939>	
	<wordnet_bookkeeper_109866115>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_psychoactive_drug_104017137>	rdfs:subClassOf	<wordnet_physical_entity_100001930>	
	<wordnet_stop_consonant_107115914>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_serologist_110582032>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_power_company_108186393>	rdfs:subClassOf	<wordnet_organization_108008335>	
	<wordnet_machine_gun_103701391>	rdfs:subClassOf	<wordnet_artifact_100021939>	
	<wordnet_diatom_101401106>	rdfs:subClassOf	<wordnet_physical_entity_100001930>	
	<wordnet_fire_107302836>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_baby_109827683>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_array_107939382>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_cab_102930766>	rdfs:subClassOf	<wordnet_artifact_100021939>	
	<wordnet_slot_machine_104243941>	rdfs:subClassOf	<wordnet_artifact_100021939>	
	<wordnet_nasal_consonant_107119211>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_stylite_110667596>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_mill-hand_110318293>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_lullaby_107051851>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_hermit_crab_101986214>	rdfs:subClassOf	<wordnet_physical_entity_100001930>	
	<wordnet_think_tank_108478702>	rdfs:subClassOf	<wordnet_organization_108008335>	
	<wordnet_seigneury_113252293>	rdfs:subClassOf	<yagoGeoEntity>	
	<wordnet_invasion_107429976>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_programming_language_106898352>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_counselor_109968845>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_waterway_109476331>	rdfs:subClassOf	<yagoGeoEntity>	
	<wordnet_red_wolf_102114712>	rdfs:subClassOf	<wordnet_physical_entity_100001930>	
	<wordnet_fjord_109281104>	rdfs:subClassOf	<yagoGeoEntity>	
	<wordnet_elimination_reaction_113473392>	rdfs:subClassOf	<wordnet_physical_entity_100001930>	
	<wordnet_catcher_109901143>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_mascot_110297234>	rdfs:subClassOf	<wordnet_physical_entity_100001930>	
	<wordnet_sporting_dog_102098550>	rdfs:subClassOf	<wordnet_physical_entity_100001930>	
	<wordnet_chalice_103002948>	rdfs:subClassOf	<wordnet_artifact_100021939>	
	<wordnet_artillery_shell_102746595>	rdfs:subClassOf	<wordnet_artifact_100021939>	
	<wordnet_acetic_acid_114599168>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_hedge_fund_108071229>	rdfs:subClassOf	<wordnet_organization_108008335>	
	<wordnet_pier_103933529>	rdfs:subClassOf	<wordnet_artifact_100021939>	
	<wordnet_millerite_114681987>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_ethologist_110065911>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_travel_100295701>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_vocabulary_106420678>	rdfs:subClassOf	<wordnet_artifact_100021939>	
	<wordnet_g_113648596>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_hall_of_residence_103479397>	rdfs:subClassOf	<wordnet_building_102913152>	
	<wordnet_air_marshal_109781171>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_naval_academy_108279665>	rdfs:subClassOf	<wordnet_organization_108008335>	
	<wordnet_internet_103580615>	rdfs:subClassOf	<wordnet_artifact_100021939>	
	<wordnet_opening_100457890>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_lunatic_110276764>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_skateboarder_110604380>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_festival_115162388>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_diode_103202940>	rdfs:subClassOf	<wordnet_artifact_100021939>	
	<wordnet_pronghorn_102429456>	rdfs:subClassOf	<wordnet_physical_entity_100001930>	
	<wordnet_political_campaign_107472929>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_pub_crawl_100749105>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_bailiff_109833111>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_efficiency_expert_110046717>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_seminar_108327816>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_cabal_108241798>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_formation_108426461>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_book_fair_108408418>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_lathe_103646296>	rdfs:subClassOf	<wordnet_artifact_100021939>	
	<wordnet_plasticizer_114593162>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_nucleus_105434927>	rdfs:subClassOf	<wordnet_physical_entity_100001930>	
	<wordnet_pipeline_company_108069487>	rdfs:subClassOf	<wordnet_organization_108008335>	
	<wordnet_policy_105901508>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_fracture_114292090>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_community_college_108282542>	rdfs:subClassOf	<wordnet_organization_108008335>	
	<wordnet_web_log_106402202>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_barn_102793495>	rdfs:subClassOf	<wordnet_building_102913152>	
	<wordnet_mermaid_109489601>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_delay_115272029>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_aviary_102763604>	rdfs:subClassOf	<wordnet_building_102913152>	
	<wordnet_strut_100290125>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_binary_star_109221070>	rdfs:subClassOf	<wordnet_physical_entity_100001930>	
	<wordnet_continuance_101017987>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_disk_drive_103209666>	rdfs:subClassOf	<wordnet_artifact_100021939>	
	<wordnet_green_104967191>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_concept_album_106592078>	rdfs:subClassOf	<wordnet_artifact_100021939>	
	<wordnet_election_commission_108325124>	rdfs:subClassOf	<wordnet_organization_108008335>	
	<wordnet_toilet_104446276>	rdfs:subClassOf	<yagoGeoEntity>	
	<wordnet_discharge_lamp_103206023>	rdfs:subClassOf	<wordnet_artifact_100021939>	
	<wordnet_porphyria_114507651>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_dimension_105093581>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_datum_105816622>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_true_lobster_101983048>	rdfs:subClassOf	<wordnet_physical_entity_100001930>	
	<wordnet_time_107309599>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_ambassador_109787534>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_consonant_107115021>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_diplomatic_mission_108402693>	rdfs:subClassOf	<wordnet_organization_108008335>	
	<wordnet_pit_109393108>	rdfs:subClassOf	<yagoGeoEntity>	
	<wordnet_life_113963192>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_rattlesnake_101754876>	rdfs:subClassOf	<wordnet_physical_entity_100001930>	
	<wordnet_butterfly_102274259>	rdfs:subClassOf	<wordnet_physical_entity_100001930>	
	<wordnet_carbamate_114792281>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_agent_109190918>	rdfs:subClassOf	<wordnet_physical_entity_100001930>	
	<wordnet_discount_house_103206405>	rdfs:subClassOf	<yagoGeoEntity>	
	<wordnet_enol_114605590>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_practitioner_110462860>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_adjective_106321702>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_occultist_110370381>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_infestation_114452616>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_plaything_103964744>	rdfs:subClassOf	<wordnet_artifact_100021939>	
	<wordnet_reference_book_106417598>	rdfs:subClassOf	<wordnet_artifact_100021939>	
	<wordnet_baseline_113854318>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_nursing_school_108283757>	rdfs:subClassOf	<wordnet_organization_108008335>	
	<wordnet_medicine_103740161>	rdfs:subClassOf	<wordnet_physical_entity_100001930>	
	<wordnet_cake_102937469>	rdfs:subClassOf	<wordnet_artifact_100021939>	
