	<wikicategory_Labour_Party_(Netherlands)_politicians>	owl:equivalentClass	<http://dbpedia.org/class/yago/LabourParty(Netherlands)Politicians>	
	<wikicategory_Mountains_of_Okinawa_Prefecture>	owl:equivalentClass	<http://dbpedia.org/class/yago/MountainsOfOkinawaPrefecture>	
	<wikicategory_English_black_metal_musical_groups>	owl:equivalentClass	<http://dbpedia.org/class/yago/EnglishBlackMetalMusicalGroups>	
	<wikicategory_Media_of_Xinjiang>	owl:equivalentClass	<http://dbpedia.org/class/yago/MediaOfXinjiang>	
	<wikicategory_Burials_at_St_Giles-without-Cripplegate>	owl:equivalentClass	<http://dbpedia.org/class/yago/BurialsAtStGiles-without-Cripplegate>	
	<wordnet_sand_snake_101738601>	owl:equivalentClass	<http://dbpedia.org/class/yago/SandSnake101738601>	
	<wordnet_genus_Orites_112221943>	owl:equivalentClass	<http://dbpedia.org/class/yago/GenusOrites112221943>	
	<wikicategory_Railway_stations_in_Lørenskog>	owl:equivalentClass	<http://dbpedia.org/class/yago/RailwayStationsInLørenskog>	
	<wordnet_ragwort_112012253>	owl:equivalentClass	<http://dbpedia.org/class/yago/Ragwort112012253>	
	<wikicategory_Hospitals_established_in_1907>	owl:equivalentClass	<http://dbpedia.org/class/yago/HospitalsEstablishedIn1907>	
	<wikicategory_Armenian_physicists>	owl:equivalentClass	<http://dbpedia.org/class/yago/ArmenianPhysicists>	
	<wikicategory_Gardens_in_Lazio>	owl:equivalentClass	<http://dbpedia.org/class/yago/GardensInLazio>	
	<wikicategory_Burmese_weightlifters>	owl:equivalentClass	<http://dbpedia.org/class/yago/BurmeseWeightlifters>	
	<wikicategory_Companies_based_in_Lakeland,_Florida>	owl:equivalentClass	<http://dbpedia.org/class/yago/CompaniesBasedInLakeland,Florida>	
	<wordnet_drove_103247495>	owl:equivalentClass	<http://dbpedia.org/class/yago/Drove103247495>	
	<wikicategory_Mexican_rally_drivers>	owl:equivalentClass	<http://dbpedia.org/class/yago/MexicanRallyDrivers>	
	<wordnet_barber's_pole_107267067>	owl:equivalentClass	<http://dbpedia.org/class/yago/Barber'sPole107267067>	
