	<Soundview_Park_(Bronx)>	rdf:type	<wordnet_park_108615149>	
	<Neville_Meade>	rdf:type	<wordnet_medalist_110305062>	
	<Ray_Clemons>	rdf:type	<wordnet_player_110439851>	
	<Alexander_Bashilov>	rdf:type	<wordnet_commanding_officer_109941964>	
	<Shannon_Lively>	rdf:type	<wordnet_person_100007846>	
	<Bonny_Warner>	rdf:type	<wordnet_hockey_player_110179291>	
	<Keio_University>	rdf:type	<wordnet_educational_institution_108276342>	
	<Walter_Oi>	rdf:type	<wordnet_person_100007846>	
	<Cathy_Crowe>	rdf:type	<wordnet_militant_110315837>	
	<Princess_Marie_of_Hohenzollern-Sigmaringen>	rdf:type	<wordnet_person_100007846>	
	<Michael_Francke>	rdf:type	<wordnet_victim_110752093>	
	<Severino_Compagnoni>	rdf:type	<wordnet_skier_110605253>	
	<William_Perry_(American_football)>	rdf:type	<wordnet_player_110439851>	
	<Mikhail_Botvinnik>	rdf:type	<wordnet_champion_109906704>	
	<Ormiston_Venture_Academy>	rdf:type	<wordnet_educational_institution_108276342>	
	<Beryl_Marsden>	rdf:type	<wordnet_singer_110599806>	
	<John_Mark_Taylor>	rdf:type	<wordnet_council_member_109944763>	
	<Efterslægten>	rdf:type	<wordnet_school_108276720>	
	<Velké_Hydčice>	rdf:type	<wordnet_village_108672738>	
	<Zebrilus>	rdf:type	<wordnet_bird_genus_101507175>	
	<Frank_Isola>	rdf:type	<wordnet_drummer_110036929>	
	<Gatcombe_House>	rdf:type	<wordnet_house_103544360>	
	<Philo_Township,_Champaign_County,_Illinois>	rdf:type	<wordnet_administrative_district_108491826>	
	<Fabio_Machado>	rdf:type	<wordnet_person_100007846>	
	<Lily_of_the_West>	rdf:type	<wordnet_song_107048000>	
	<Henning_Kvitnes>	rdf:type	<wordnet_person_100007846>	
	<Ikebukuro_West_Gate_Park>	rdf:type	<wordnet_play_107007945>	
	<Gayatri_Vihar>	rdf:type	<wordnet_vicinity_108641113>	
	<Gitarzan_(compilation)>	rdf:type	<wordnet_album_106591815>	
	<Ammunition_Technical_Officer>	rdf:type	<wordnet_specialism_105705184>	
	<Black-Eyed_Susan_Stakes>	rdf:type	<wordnet_horse_race_107461411>	
	<Roman_Kostomarov>	rdf:type	<wordnet_dancer_109989502>	
	<Animal,_Vegetable_or_Mineral?>	rdf:type	<wordnet_program_106748466>	
	<Grójec_Wielki,_Łódź_Voivodeship>	rdf:type	<wordnet_administrative_district_108491826>	
	<Manor_(Sefton_ward)>	rdf:type	<wordnet_ward_110767020>	
	<Upper_Mifflin_Township,_Cumberland_County,_Pennsylvania>	rdf:type	<wordnet_administrative_district_108491826>	
	<Why'd_You_Come_in_Here_Lookin'_Like_That>	rdf:type	<wordnet_medium_106254669>	
	<Salomon_Jadassohn>	rdf:type	<wordnet_educator_110045713>	
	<ALTIS_–_Postgraduate_School_Business_&_Society>	rdf:type	<wordnet_university_108286569>	
	<Christopher_Kibanzaga>	rdf:type	<wordnet_person_100007846>	
	<Charles_Heidsieck>	rdf:type	<wordnet_vintner_110754088>	
	<Marvin_Coleman>	rdf:type	<wordnet_football_player_110101634>	
	<Cyclops_class_monitor>	rdf:type	<wordnet_proctor_110478960>	
	<Travis_Sullivan's_Bjorkestra>	rdf:type	<wordnet_ensemble_108188235>	
	<Dunas_Park>	rdf:type	<wordnet_park_108615149>	
	<Cooder_Graw_(album)>	rdf:type	<wordnet_album_106591815>	
	<Us-kab-wan-ka_River>	rdf:type	<wordnet_river_109411430>	
	<Harrington,_Washington>	rdf:type	<wordnet_administrative_district_108491826>	
	<Mörsil>	rdf:type	<wordnet_administrative_district_108491826>	
	<Philip_Clemo>	rdf:type	<wordnet_film_maker_110088390>	
	<Unity_Aerodrome>	rdf:type	<wordnet_airport_102692232>	
	<Brigitte_Gabriel>	rdf:type	<wordnet_journalist_110224578>	
	<Řeřichy>	rdf:type	<wordnet_village_108672738>	
	<Mervyn_Pinfield>	rdf:type	<wordnet_manufacturer_110292316>	
	<Clarence_River_(Alaska–Yukon)>	rdf:type	<wordnet_river_109411430>	
	<Denise_Poirier-Rivard>	rdf:type	<wordnet_woman_110787470>	
	<Samuli_Torssonen>	rdf:type	<wordnet_film_director_110088200>	
	<Patrick_Van_Caeckenbergh>	rdf:type	<wordnet_sculptor_110566072>	
	<Lixus_(ancient_city)>	rdf:type	<wordnet_site_108651247>	
	<Sakyo_Komatsu>	rdf:type	<wordnet_guest_of_honor_110151261>	
	<Sternberg_Lake_District_Nature_Park>	rdf:type	<wordnet_park_108615149>	
	<Dan_Darragh>	rdf:type	<wordnet_person_100007846>	
	<Coxhill_Green,_Surrey>	rdf:type	<wordnet_village_108672738>	
	<Adam_Kennedy_(actor)>	rdf:type	<wordnet_painter_110391653>	
	<Gazprombank_(Transnistria)>	rdf:type	<wordnet_company_108058098>	
	<Marcos_Vales>	rdf:type	<wordnet_person_100007846>	
	<Seguin,_Texas>	rdf:type	<wordnet_administrative_district_108491826>	
	<Pubbarawela>	rdf:type	<wordnet_administrative_district_108491826>	
	<Kyun-u,_Homalin>	rdf:type	<wordnet_administrative_district_108491826>	
	<Karen_Maud_Rasmussen>	rdf:type	<wordnet_swimmer_110683349>	
	<Cayenne_Nightjar>	rdf:type	<wordnet_bird_101503061>	
	<Anne_Smith>	rdf:type	<wordnet_tennis_player_110701180>	
	<Barren_Creek,_West_Virginia>	rdf:type	<wordnet_administrative_district_108491826>	
	<Denmark,_South_Carolina>	rdf:type	<wordnet_administrative_district_108491826>	
	<Wynyard/W._B._Needham_Field_Aerodrome>	rdf:type	<wordnet_airport_102692232>	
	<The_Dalhousie_Review>	rdf:type	<wordnet_magazine_106595351>	
	<Simon_Nicholls>	rdf:type	<wordnet_manufacturer_110292316>	
	<James_A._McIntyre>	rdf:type	<wordnet_alumnus_109786338>	
	<Stefano_Eranio>	rdf:type	<wordnet_director_110014939>	
	<Pines_City_National_High_School>	rdf:type	<wordnet_school_108276720>	
	<Accusations_of_ExxonMobil_human_rights_violations_in_Indonesia>	rdf:type	<wordnet_controversy_107183151>	
	<Alfredo_Ernest_Novak>	rdf:type	<wordnet_emigrant_110051975>	
	<Lydia_Mendoza>	rdf:type	<wordnet_person_100007846>	
	<David_Pfeffer>	rdf:type	<wordnet_singer_110599806>	
	<Mrganush>	rdf:type	<wordnet_administrative_district_108491826>	
	<L._Brooks_Patterson>	rdf:type	<wordnet_person_100007846>	
	<Jimmy_Vicaut>	rdf:type	<wordnet_person_100007846>	
	<George_Otis_Smith>	rdf:type	<wordnet_geologist_110127689>	
	<Heguri,_Nara>	rdf:type	<wordnet_town_108665504>	
	<John_Bowe_(footballer)>	rdf:type	<wordnet_football_player_110101634>	
	<Łaźniki,_Łódź_Voivodeship>	rdf:type	<wordnet_administrative_district_108491826>	
	<Beyond_the_Horizon_(play)>	rdf:type	<wordnet_play_107007945>	
	<Integrative_communication_theory>	rdf:type	<wordnet_theory_105989479>	
	<Harl_McDonald>	rdf:type	<wordnet_musician_110339966>	
	<Sudha_Singh>	rdf:type	<wordnet_person_100007846>	
	<Mount_Lidgbird>	rdf:type	<wordnet_mountain_109359803>	
	<Adessé>	rdf:type	<wordnet_commune_108541609>	
	<Nervous_Gender>	rdf:type	<wordnet_musical_organization_108246613>	
	<Le_Phare_de_Guinée>	rdf:type	<wordnet_publication_106589574>	
	<Robert_Heiße>	rdf:type	<wordnet_player_110439851>	
