<id_iud4wi_siu_1q9v2g6>	<Samarkand_(novel)>	<wasCreatedOnDate>	"1988-03-01"^^xsd:date	1988.0301
<id_rdqslg_ibw_10b04n5>	<Cloverdale,_Indiana>	<hasPopulationDensity>	"248.9"^^</km^2>	248.9
<id_1b4shfg_1xk_1j53z6>	<Andrei_Sapozhnikov>	<wasBornOnDate>	"1971-##-##"^^xsd:date	1971.0000
<id_y3rtqn_1xk_1mf0z44>	<Nadeem_Ghauri>	<wasBornOnDate>	"1962-##-##"^^xsd:date	1962.0000
<id_hgf68f_1xk_1qohq5>	<David_Amsalem>	<wasBornOnDate>	"1971-09-04"^^xsd:date	1971.0904
<id_12xf7uf_1n8_10bmx0k>	<Chorku,_Kyrgyzstan>	<hasLatitude>	"39.95"^^<degrees>	39.95
<id_3oultl_siu_1h893s3>	<Acadieman>	<wasCreatedOnDate>	"2005-##-##"^^xsd:date	2005.0000
<id_176ityl_1ug_1lvuvq9>	<Hugh_Francis_Redmond>	<diedOnDate>	"1970-##-##"^^xsd:date	1970.0000
<id_m6pgpf_1b1_gzyha3>	<Vilallonga_del_Camp>	<hasArea>	"9000000.0"^^<m^2>	9000000.0
<id_lnrc75_1xk_zltrns>	<Arthur_Morris_Jones>	<wasBornOnDate>	"1889-##-##"^^xsd:date	1889.0000
<id_s9v31q_1xk_jaz4ky>	<Paola_Pezzo>	<wasBornOnDate>	"1969-01-08"^^xsd:date	1969.0108
<id_1vhqbei_jto_zjgdk4>	<Campagna_Lupia>	<hasLongitude>	"12.1"^^<degrees>	12.1
<id_1yft373_1e3_1peghjr>	<Up_for_Grabs_(film)>	<hasDuration>	"5280.0"^^<s>	5280.0
<id_1t4aaig_1xk_ffhfew>	<George_E._Kimball>	<wasBornOnDate>	"1906-07-12"^^xsd:date	1906.0712
<id_1am7qk4_jto_1ryndhb>	<Nezabylice>	<hasLongitude>	"13.485833333333332"^^<degrees>	13.485833333333332
<id_1yhesc1_siu_w5qozv>	<Alone_(Judy_Garland_album)>	<wasCreatedOnDate>	"1957-05-06"^^xsd:date	1957.0506
<id_1htuzxw_siu_unqotn>	<Saint_Overboard>	<wasCreatedOnDate>	"1936-##-##"^^xsd:date	1936.0000
<id_1ufr3v7_siu_18srlx0>	<Forbidden_Blues>	<wasCreatedOnDate>	"31-07-30"^^xsd:date	31.0730
<id_12xf7uf_1n8_10bmx0l>	<Chorku,_Kyrgyzstan>	<hasLatitude>	"39.96"^^<degrees>	39.96
<id_g79ixr_1n8_lhrnkm>	<Lake_Wynonah,_Pennsylvania>	<hasLatitude>	"40.58777777777778"^^<degrees>	40.58777777777778
<id_282he7_1n8_c3csq>	<Toad_Hop,_Indiana>	<hasLatitude>	"39.45888888888889"^^<degrees>	39.45888888888889
<id_1aixyjj_1b1_1uydqzp>	<Montromant>	<hasArea>	"1.099E7"^^<m^2>	1.099E7
<id_1e3tstl_siu_fodatc>	<Rock-O-Rama>	<wasCreatedOnDate>	"1980-##-##"^^xsd:date	1980.0000
<id_1ym4lss_jto_zp5rpn>	<Puhi,_Hawaii>	<hasLongitude>	"-159.38333333333333"^^<degrees>	-159.38333333333333
<id_16v8g8v_jto_1gbm19l>	<Obthorpe>	<hasLongitude>	"0.38161"^^<degrees>	0.38161
<id_1ry7xhw_1n8_d996qw>	<Mound_City,_South_Dakota>	<hasLatitude>	"45.71666666666667"^^<degrees>	45.71666666666667
<id_1wt5xbq_siu_i8q4f3>	<Médiamétrie>	<wasCreatedOnDate>	"1985-06-##"^^xsd:date	1985.0600
<id_sjmu56_1n8_194ow9f>	<Mainvillers>	<hasLatitude>	"49.0208"^^<degrees>	49.0208
<id_173hq5i_1n8_171hhrc>	<Plaridel,_Bulacan>	<hasLatitude>	"14.883333333333333"^^<degrees>	14.883333333333333
<id_1o8fsvt_1n8_1kyvgt3>	<Louth_railway_station>	<hasLatitude>	"53.3714"^^<degrees>	53.3714
<id_1hznrnp_1ug_1tr9hpb>	<Mortimer_J._Adler>	<diedOnDate>	"2001-06-28"^^xsd:date	2001.0628
<id_awuhyi_jto_sqhjnq>	<Boleszkowice,_Szczecinek_County>	<hasLongitude>	"16.295555555555556"^^<degrees>	16.295555555555556
<id_jzxco_siu_1nx1man>	<Texas_Flood>	<wasCreatedOnDate>	"1983-06-13"^^xsd:date	1983.0613
<id_1mr10mr_1n8_cfzdg0>	<Bogusze,_Warmian-Masurian_Voivodeship>	<hasLatitude>	"53.68527777777778"^^<degrees>	53.68527777777778
<id_ctuto1_siu_1nwzozk>	<Legendary_Hearts>	<wasCreatedOnDate>	"1983-03-##"^^xsd:date	1983.0300
<id_124h8yb_siu_5ppqvd>	<Platyla_maasseni>	<wasCreatedOnDate>	"1989-##-##"^^xsd:date	1989.0000
<id_1283t3o_siu_1ndxfiv>	<Michael_Learns_to_Rock_(album)>	<wasCreatedOnDate>	"1991-09-##"^^xsd:date	1991.0900
<id_1pjhvvp_1n8_ys13re>	<Wallace_Falls_State_Park>	<hasLatitude>	"47.86666666666667"^^<degrees>	47.86666666666667
<id_nmv2mp_pkk_10b0keg>	<Rangawali_Dam>	<hasHeight>	"25.63"^^<m>	25.63
<id_pvzlym_1xk_uc228b>	<Alberto_Guzik>	<wasBornOnDate>	"1944-06-09"^^xsd:date	1944.0609
<id_nrmxc4_1xk_1mmh5z3>	<Craig_Robinson_(basketball)>	<wasBornOnDate>	"1962-04-21"^^xsd:date	1962.0421
<id_7qdiy0_l7i_zjgc9p>	<Commana>	<hasNumberOfPeople>	"1064"^^xsd:nonNegativeInteger	1064
<id_116esea_1xk_h9vkyx>	<Kersten_Neisser>	<wasBornOnDate>	"1956-##-##"^^xsd:date	1956.0000
<id_18pz1qh_1xk_18syvnt>	<Brian_Kerr_(politician)>	<wasBornOnDate>	"1945-##-##"^^xsd:date	1945.0000
	<Guatemalan_Sign_Language>	<hasThreeLetterLanguageCode>	"gsm"	
<id_1wuxhqu_siu_i18nyd>	<Phthiria_relativitae>	<wasCreatedOnDate>	"1985-##-##"^^xsd:date	1985.0000
<id_rapdzk_1ug_1lyxpty>	<Daniel_Fitter>	<diedOnDate>	"1700-##-##"^^xsd:date	1700.0000
<id_1tdenux_wo8_1atfdi5>	<Shinsuke_Nakamura>	<hasWeight>	"104000.0"^^<g>	104000.0
<id_mwzq28_siu_k2w06l>	<Heist_of_the_Century>	<wasCreatedOnDate>	"1998-11-17"^^xsd:date	1998.1117
<id_1q29cvq_jto_4j767>	<Libochovany>	<hasLongitude>	"14.049166666666666"^^<degrees>	14.049166666666666
<id_1ioc5ki_1xk_hpgug9>	<Charlie_Trairat>	<wasBornOnDate>	"1993-01-19"^^xsd:date	1993.0119
<id_179wb62_siu_1b3hc3>	<Angelica_genuflexa>	<wasCreatedOnDate>	"1840-##-##"^^xsd:date	1840.0000
<id_1ksisgx_1xk_1nshmmm>	<Clara_de_Chatelain>	<wasBornOnDate>	"1807-##-##"^^xsd:date	1807.0000
<id_1vjq1hm_1ug_mj8hic>	<Christopher_Gibbons>	<diedOnDate>	"1676-##-##"^^xsd:date	1676.0000
<id_1iu0eml_1n8_10c2vm6>	<Sheraton_Centre_Toronto_Hotel>	<hasLatitude>	"43.65"^^<degrees>	43.65
<id_l83uux_1xk_xg7yen>	<Eric_Denton_(soccer)>	<wasBornOnDate>	"1978-02-08"^^xsd:date	1978.0208
<id_xv17i7_1ug_ucrl1d>	<Franjo_Mraz>	<diedOnDate>	"1981-##-##"^^xsd:date	1981.0000
<id_1cfj801_siu_2lmnpe>	<Bloomingdale's>	<wasCreatedOnDate>	"1861-##-##"^^xsd:date	1861.0000
<id_16d8s8w_1ug_1q9y9er>	<Richard_Glenn_Gettell>	<diedOnDate>	"1988-08-14"^^xsd:date	1988.0814
<id_1gzw9mt_pkk_zil2gr>	<Davide_Lanzafame>	<hasHeight>	"1.8"^^<m>	1.8
<id_191ury0_siu_5ppqvd>	<Roman_Catholic_Diocese_of_Uyo>	<wasCreatedOnDate>	"1989-##-##"^^xsd:date	1989.0000
<id_ijxd5v_1b1_amn3in>	<Saint-Pierre-Montlimart>	<hasArea>	"2.229E7"^^<m^2>	2.229E7
<id_1h6z07u_jto_10bzwvw>	<Saint-Germain-du-Plain>	<hasLongitude>	"4.985"^^<degrees>	4.985
<id_10beu05_ibw_10co07p>	<Hospers,_Iowa>	<hasPopulationDensity>	"551.2"^^</km^2>	551.2
<id_193yav6_1xk_6kgdvi>	<Henry_Hudson>	<wasBornOnDate>	"1560-##-##"^^xsd:date	1560.0000
<id_wftmtb_siu_1915v9e>	<Anderson_Marsh_State_Historic_Park>	<wasCreatedOnDate>	"1982-##-##"^^xsd:date	1982.0000
<id_1ftuoyw_ibw_zil3y1>	<Rolling_Green_Township,_Martin_County,_Minnesota>	<hasPopulationDensity>	"3.4"^^</km^2>	3.4
<id_qu8tzo_1xk_ha0xxf>	<Henry_Tonks>	<wasBornOnDate>	"1862-##-##"^^xsd:date	1862.0000
<id_1x05dsk_1ug_1f3cg4d>	<John_Finklea>	<diedOnDate>	"2000-12-22"^^xsd:date	2000.1222
<id_flh0zo_1n8_9a1fcg>	<Brockway_Township,_Michigan>	<hasLatitude>	"43.11666666666667"^^<degrees>	43.11666666666667
<id_10207p1_siu_1auv50k>	<Bonus_Bonanza>	<wasCreatedOnDate>	"1995-##-##"^^xsd:date	1995.0000
<id_1uh26qn_1ug_15oqfjc>	<Gustav_Gröber>	<diedOnDate>	"1911-##-##"^^xsd:date	1911.0000
<id_dcnv1w_1ug_6va4pa>	<Giovanni_Croce>	<diedOnDate>	"1609-##-##"^^xsd:date	1609.0000
<id_1ube58u_1xk_wpsb4w>	<Walter_Rethel>	<wasBornOnDate>	"1892-##-##"^^xsd:date	1892.0000
<id_nqj3c4_siu_qfva86>	<The_Greatest_(song)>	<wasCreatedOnDate>	"2008-09-09"^^xsd:date	2008.0909
<id_1sw5vx5_l7i_zil42e>	<Bouteville>	<hasNumberOfPeople>	"336"^^xsd:nonNegativeInteger	336
<id_13m4uoc_1xk_1n966a9>	<Cornelia_MacIntyre_Foley>	<wasBornOnDate>	"1909-##-##"^^xsd:date	1909.0000
<id_1h3b0o_1n8_1ao2kys>	<Donje_Jabukovo>	<hasLatitude>	"42.72916666666667"^^<degrees>	42.72916666666667
<id_18wej76_1n8_afifn2>	<Rey_Zamin>	<hasLatitude>	"36.03333333333333"^^<degrees>	36.03333333333333
<id_xmqdtj_1n8_1ym6bqa>	<Lebiedzie>	<hasLatitude>	"52.583333333333336"^^<degrees>	52.583333333333336
<id_1bbrobo_1ug_j3kuq3>	<Elias_Avery_Lowe>	<diedOnDate>	"1969-##-##"^^xsd:date	1969.0000
<id_zk36q8_jto_1nkmbph>	<Sewu>	<hasLongitude>	"110.4935"^^<degrees>	110.4935
<id_1lhcg4b_jto_1txdquf>	<Strzeszkowice_Małe>	<hasLongitude>	"22.433333333333334"^^<degrees>	22.433333333333334
<id_1oijwzn_1ql_1pimpgr>	<CSS_Chicora>	<wasDestroyedOnDate>	"1865-02-18"^^xsd:date	1865.0218
<id_1qm6eaq_1xk_1qa0fgh>	<Ralph_Hammeras>	<wasBornOnDate>	"1894-03-24"^^xsd:date	1894.0324
<id_1gfm0pu_1xk_uci0x7>	<Astra_Klovāne>	<wasBornOnDate>	"1944-10-13"^^xsd:date	1944.1013
<id_154jpe2_1n8_10bmwx3>	<Millsholm,_California>	<hasLatitude>	"39.54"^^<degrees>	39.54
<id_1a8tmd7_1e3_10evstx>	<An_Arcadian_Maid>	<hasDuration>	"960.0"^^<s>	960.0
<id_yhdhxe_1ug_dtxvac>	<William_John_Locke>	<diedOnDate>	"1930-05-15"^^xsd:date	1930.0515
<id_1qy91ep_1xk_1l3wzwp>	<James_Cooper_(Pennsylvania)>	<wasBornOnDate>	"1810-05-08"^^xsd:date	1810.0508
<id_1fnti09_1xk_1o0j99p>	<Naji_al-Ali>	<wasBornOnDate>	"1938-##-##"^^xsd:date	1938.0000
<id_8o4du0_1xk_1m6tzij>	<Bakhtiyar_Vahabzadeh>	<wasBornOnDate>	"1925-##-##"^^xsd:date	1925.0000
<id_1jdvbl6_1ug_ukqah4>	<Bob_Lord_(football_chairman)>	<diedOnDate>	"1981-12-08"^^xsd:date	1981.1208
<id_hhdo54_1xk_1ndw5ve>	<Marc-André_Servant>	<wasBornOnDate>	"1991-07-01"^^xsd:date	1991.0701
<id_1wryat6_jto_12cznwg>	<Rock_River_Township,_Michigan>	<hasLongitude>	"-86.96555555555555"^^<degrees>	-86.96555555555555
<id_wct4a_1xk_uvo4c2>	<Christopher_Gill>	<wasBornOnDate>	"1936-10-28"^^xsd:date	1936.1028
<id_1hpptzo_1n8_1mxdb2g>	<Tylertown,_Mississippi>	<hasLatitude>	"31.116111111111113"^^<degrees>	31.116111111111113
<id_d3vrp4_1n8_bjhdgu>	<Armstedt>	<hasLatitude>	"53.96666666666667"^^<degrees>	53.96666666666667
<id_1bb9u67_11k_1tjedkm>	<Collège_Jeanne-Sauvé,_Winnipeg>	<hasMotto>	"Towards the future"	
<id_1fg3sox_1e3_1qe5u56>	<Gonza_the_Spearman>	<hasDuration>	"7560.0"^^<s>	7560.0
<id_dk35qt_1ug_16z9lwn>	<Christian_Georg_Schmorl>	<diedOnDate>	"1932-##-##"^^xsd:date	1932.0000
<id_pko0wi_pkk_10aivzn>	<Gedempte_Zalmhaven>	<hasHeight>	"188.0"^^<m>	188.0
<id_1vqpt0q_l7i_1nhl3j4>	<Grenada>	<hasNumberOfPeople>	"110000"^^xsd:nonNegativeInteger	110000
<id_17icria_siu_hpi4e8>	<MonsterVision>	<wasCreatedOnDate>	"1993-03-01"^^xsd:date	1993.0301
<id_1r5aorz_1b1_1nx1y30>	<El_Cerro-Monterey_Park,_New_Mexico>	<hasArea>	"2.42E7"^^<m^2>	2.42E7
<id_1wzy9hm_siu_1dr1yhy>	<Carthage,_South_Dakota>	<wasCreatedOnDate>	"1898-##-##"^^xsd:date	1898.0000
<id_1pqmi90_1xk_vy9v6y>	<Leslie_E._Kobayashi>	<wasBornOnDate>	"1957-##-##"^^xsd:date	1957.0000
<id_zinf0l_jto_l8l9dz>	<Střílky>	<hasLongitude>	"17.21333333333333"^^<degrees>	17.21333333333333
<id_1nmcg3w_siu_18kx90q>	<Anglesea_Barracks>	<wasCreatedOnDate>	"1814-##-##"^^xsd:date	1814.0000
<id_1bbrz88_1ug_xgqh1u>	<Rex_Clark_(Australian_soldier)>	<diedOnDate>	"1978-10-19"^^xsd:date	1978.1019
<id_1vc09jh_1xk_11qy82q>	<Johann_Gottfried_von_Aschhausen>	<wasBornOnDate>	"1575-##-##"^^xsd:date	1575.0000
<id_12hgq7r_jto_1nlycge>	<Dębiny,_Warmian-Masurian_Voivodeship>	<hasLongitude>	"19.895"^^<degrees>	19.895
<id_h0dlvd_1ug_1pj9f8l>	<August_Wenzinger>	<diedOnDate>	"1996-##-##"^^xsd:date	1996.0000
<id_j6l48n_1n8_1pwxusu>	<Onoto,_West_Virginia>	<hasLatitude>	"38.27111111111111"^^<degrees>	38.27111111111111
<id_1wwmpl6_1xk_ey0a>	<Jack_Eckerd>	<wasBornOnDate>	"1913-##-##"^^xsd:date	1913.0000
<id_dtxg81_1n8_9nl4lm>	<Edwin_I._Hatch_Nuclear_Power_Plant>	<hasLatitude>	"31.933333333333334"^^<degrees>	31.933333333333334
<id_idnhvg_jto_1nfxtlp>	<Touzac,_Lot>	<hasLongitude>	"1.0561"^^<degrees>	1.0561
<id_ktqjep_jto_1m5idkd>	<I._C._Brătianu,_Tulcea>	<hasLongitude>	"28.433333333333334"^^<degrees>	28.433333333333334
<id_d0p912_l7i_zjgc8w>	<Almedia,_Pennsylvania>	<hasNumberOfPeople>	"1056"^^xsd:nonNegativeInteger	1056
<id_1eeotoh_l7i_10af28k>	<Pablo_Podestá,_Buenos_Aires>	<hasNumberOfPeople>	"12852"^^xsd:nonNegativeInteger	12852
<id_1q4ac6w_siu_ha0xxf>	<Our_Lady_of_Sion_School>	<wasCreatedOnDate>	"1862-##-##"^^xsd:date	1862.0000
<id_15j0e2c_1n8_1bit3f8>	<Mateeşti>	<hasLatitude>	"45.06666666666667"^^<degrees>	45.06666666666667
<id_16p5zd5_1xk_1blgs9z>	<Martin_Šlapák>	<wasBornOnDate>	"1987-03-25"^^xsd:date	1987.0325
<id_9mcgfx_1xk_fnpp0f>	<Marcelino_López>	<wasBornOnDate>	"1943-09-23"^^xsd:date	1943.0923
<id_224n2f_1b1_anuimj>	<Le_Fel>	<hasArea>	"2.489E7"^^<m^2>	2.489E7
<id_uxqq9f_1ug_hi2kki>	<Thomas_Haddon>	<diedOnDate>	"1993-##-##"^^xsd:date	1993.0000
<id_1tvf3zb_1b1_8n9ad7>	<Saint-Germain-du-Pert>	<hasArea>	"6030000.0"^^<m^2>	6030000.0
<id_17bm6r4_siu_8nw5q5>	<KYUK-FM>	<wasCreatedOnDate>	"2010-##-##"^^xsd:date	2010.0000
<id_12mb6t8_jto_lceu0n>	<Alborz,_Qom>	<hasLongitude>	"50.97166666666667"^^<degrees>	50.97166666666667
<id_ih0eml_siu_14wq6p3>	<In_the_Midst_of_Lions>	<wasCreatedOnDate>	"2009-##-##"^^xsd:date	2009.0000
<id_1codbol_1xk_fnns0a>	<Joe_Haldeman>	<wasBornOnDate>	"1943-06-09"^^xsd:date	1943.0609
<id_kmi5qo_u5f_bjxm91>	<Red_Ocean>	<happenedOnDate>	"2007-##-##"^^xsd:date	2007.0000
<id_i4weej_1ug_1544gkt>	<Seymour_Schwartzman>	<diedOnDate>	"2009-01-18"^^xsd:date	2009.0118
<id_bc461f_1n8_kib46i>	<Gullspång>	<hasLatitude>	"58.983333333333334"^^<degrees>	58.983333333333334
<id_1qaq27j_jto_jwloh3>	<University_Square_(Tampa)>	<hasLongitude>	"-82.43333333333334"^^<degrees>	-82.43333333333334
<id_1iixfls_1b1_10cjkln>	<Nova_Siri>	<hasArea>	"5.2E7"^^<m^2>	5.2E7
<id_fa2s14_siu_1evdqn2>	<Ne_daj_se,_Floki>	<wasCreatedOnDate>	"2000-##-##"^^xsd:date	2000.0000
<id_hbtdyl_1ug_1t1zw4j>	<Sarwe_Iyasus>	<diedOnDate>	"1433-##-##"^^xsd:date	1433.0000
<id_w22m37_1xk_gfgtnx>	<Pierluigi_Orlandini>	<wasBornOnDate>	"1972-10-09"^^xsd:date	1972.1009
<id_1tzz8t_1n8_lrsn88>	<Plymouth,_Indiana>	<hasLatitude>	"41.34388888888889"^^<degrees>	41.34388888888889
<id_wx30j4_1xk_1943cel>	<John_Hopkins_Harney>	<wasBornOnDate>	"1806-##-##"^^xsd:date	1806.0000
<id_pj3hf5_1xk_18pxudf>	<Joe_Dudgeon>	<wasBornOnDate>	"1990-11-26"^^xsd:date	1990.1126
<id_ibuked_1b1_1e1cgwh>	<Mala_Gora,_Zreče>	<hasArea>	"1970000.0"^^<m^2>	1970000.0
<id_pqfxjh_1xk_irxi3t>	<Lionel_Pizzinat>	<wasBornOnDate>	"1977-08-09"^^xsd:date	1977.0809
<id_1hjcum9_1e3_1pecnml>	<Silent_Warnings>	<hasDuration>	"5220.0"^^<s>	5220.0
<id_1exruu1_siu_11pgows>	<Come_Clarity>	<wasCreatedOnDate>	"2020-11-##"^^xsd:date	2020.1100
<id_zjowm2_1xk_dmh1gl>	<Mark_McCormack>	<wasBornOnDate>	"1930-##-##"^^xsd:date	1930.0000
<id_zzqfrk_jto_h4dj5x>	<Forest_City,_Iowa>	<hasLongitude>	"-93.63333333333334"^^<degrees>	-93.63333333333334
<id_g0bna8_1b1_1d2wwjh>	<Grandpa_Never_Lies>	<hasISBN>	"978-0395797709"^^<yagoISBN>	978
<id_11cd9dh_1ug_4qb18u>	<Ole_Clausen_Mørch>	<diedOnDate>	"1829-##-##"^^xsd:date	1829.0000
<id_ska70o_jto_10ay0iz>	<Jagnjilo_(Vladičin_Han)>	<hasLongitude>	"21.95"^^<degrees>	21.95
<id_1tx2gyj_1xk_gquujk>	<Charlie_Parry>	<wasBornOnDate>	"1870-##-##"^^xsd:date	1870.0000
<id_1htav4v_1xk_1pij9gr>	<Frimpong_Manso>	<wasBornOnDate>	"1959-05-15"^^xsd:date	1959.0515
<id_8e2xml_1ug_1cgis4n>	<Walenty_Stefański>	<diedOnDate>	"1877-##-##"^^xsd:date	1877.0000
<id_9u21cw_ibw_zjie89>	<Fulton,_Alabama>	<hasPopulationDensity>	"47.4"^^</km^2>	47.4
<id_14sdxj1_siu_1nwyfcx>	<Ballymagash>	<wasCreatedOnDate>	"1983-01-10"^^xsd:date	1983.0110
<id_1rejzwh_siu_12re7ct>	<Out_with_My_Baby>	<wasCreatedOnDate>	"2004-09-26"^^xsd:date	2004.0926
<id_14ul3xq_1ug_g7je77>	<John_Paul_Vann>	<diedOnDate>	"1972-##-##"^^xsd:date	1972.0000
<id_sp63kp_1ug_17qmow3>	<Jean_Jacques_Raimond,_Jr.>	<diedOnDate>	"1961-##-##"^^xsd:date	1961.0000
<id_1ly8kp7_siu_1mq02we>	<Michael_F._Price_College_of_Business>	<wasCreatedOnDate>	"1917-##-##"^^xsd:date	1917.0000
<id_66f2uz_1n8_1b139ik>	<Qabaqçöl>	<hasLatitude>	"41.71666666666667"^^<degrees>	41.71666666666667
<id_z252uk_1ug_whfykt>	<Jesse_Max_Barber>	<diedOnDate>	"1949-##-##"^^xsd:date	1949.0000
<id_2kho62_1xk_ht1ocs>	<Knut_Tarald_Taraldsen>	<wasBornOnDate>	"1948-##-##"^^xsd:date	1948.0000
<id_5iafcc_l7i_zil5ld>	<Siójut>	<hasNumberOfPeople>	"551"^^xsd:nonNegativeInteger	551
<id_xl012b_siu_1evdqn2>	<Fishing_Party_(Australia)>	<wasCreatedOnDate>	"2000-##-##"^^xsd:date	2000.0000
<id_rxjolz_1ug_lg21z9>	<Charles_de_la_Boische,_Marquis_de_Beauharnois>	<diedOnDate>	"1749-07-12"^^xsd:date	1749.0712
<id_11pbhqc_siu_v3f5a3>	<CTV_Two_Alberta>	<wasCreatedOnDate>	"1973-06-30"^^xsd:date	1973.0630
<id_19ysf8l_siu_dmh1gl>	<Ephphatha_Church>	<wasCreatedOnDate>	"1930-##-##"^^xsd:date	1930.0000
<id_lpp0xx_1xk_1nos2qz>	<Gregory_Hines>	<wasBornOnDate>	"1946-02-14"^^xsd:date	1946.0214
<id_1jf5rh5_pkk_1ng28b7>	<Chris_Carrieri>	<hasHeight>	"1.7272"^^<m>	1.7272
<id_12okvrw_l7i_zil39v>	<Cemilli,_Mersin>	<hasNumberOfPeople>	"212"^^xsd:nonNegativeInteger	212
<id_afzn54_1xk_h9vkyx>	<Sam_D'Allesandro>	<wasBornOnDate>	"1956-##-##"^^xsd:date	1956.0000
<id_1wgeogi_siu_ht1ocs>	<Bill_Knapp's>	<wasCreatedOnDate>	"1948-##-##"^^xsd:date	1948.0000
<id_ti1rpp_1b1_aobob1>	<Mamakating,_New_York>	<hasArea>	"2.545E8"^^<m^2>	2.545E8
<id_1w4oor0_1b1_1nfyfgx>	<Auffay>	<hasArea>	"1.13E7"^^<m^2>	1.13E7
<id_1vqebq_1xk_frg4x1>	<Pedro_Romero_de_Terreros>	<wasBornOnDate>	"1710-##-##"^^xsd:date	1710.0000
<id_kzafdf_l7i_1njtnsv>	<Blekinge>	<hasNumberOfPeople>	"152591"^^xsd:nonNegativeInteger	152591
<id_c0rk59_siu_12re7cp>	<Music_of_Mobile_Suit_Gundam_SEED>	<wasCreatedOnDate>	"2004-09-22"^^xsd:date	2004.0922
<id_adqsve_jto_1qovwxp>	<Green_Township,_Madison_County,_Indiana>	<hasLongitude>	"-85.81666666666666"^^<degrees>	-85.81666666666666
<id_rfc7gt_1ug_5ppqvd>	<Francesco_Paolo_Bonifacio>	<diedOnDate>	"1989-##-##"^^xsd:date	1989.0000
<id_1jv74e0_1xk_juihut>	<Jean_Charles_Léonard_de_Sismondi>	<wasBornOnDate>	"1773-05-19"^^xsd:date	1773.0519
<id_1wid6sl_l7i_zil47f>	<Bobova>	<hasNumberOfPeople>	"391"^^xsd:nonNegativeInteger	391
<id_16bex9w_1n8_hsyl75>	<Loup_Township,_Merrick_County,_Nebraska>	<hasLatitude>	"41.21666666666667"^^<degrees>	41.21666666666667
<id_1svl3jk_1n8_10cm175>	<Szlachęcin>	<hasLatitude>	"52.55"^^<degrees>	52.55
<id_1rk5hmj_1n8_ca1fzk>	<Ayotzintepec>	<hasLatitude>	"17.666666666666668"^^<degrees>	17.666666666666668
<id_1di58jd_siu_1auv50k>	<University_of_Nova_Gorica>	<wasCreatedOnDate>	"1995-##-##"^^xsd:date	1995.0000
<id_15y7bye_siu_whlbjb>	<Bellevue,_Nebraska>	<wasCreatedOnDate>	"1855-##-##"^^xsd:date	1855.0000
<id_rkiobx_1ug_1tjs0v3>	<Roy_Dalgarno>	<diedOnDate>	"2001-##-##"^^xsd:date	2001.0000
<id_kkrxty_jto_10ae7wr>	<Eichstedt_(Altm)_station>	<hasLongitude>	"11.85"^^<degrees>	11.85
<id_ia7suv_1n8_pomawm>	<Edgington,_Illinois>	<hasLatitude>	"41.38333333333333"^^<degrees>	41.38333333333333
<id_1mbzyim_1n8_jfsj6g>	<Ventspils>	<hasLatitude>	"57.39055555555556"^^<degrees>	57.39055555555556
<id_1lmzrlu_siu_31714q>	<The_Gun_in_Betty_Lou's_Handbag>	<wasCreatedOnDate>	"1992-08-12"^^xsd:date	1992.0812
<id_x7vs6b_1xk_16z9lwn>	<Andy_Starr>	<wasBornOnDate>	"1932-##-##"^^xsd:date	1932.0000
<id_7vvn2e_siu_qfsqap>	<An_Overdose_of_Death...>	<wasCreatedOnDate>	"2008-05-11"^^xsd:date	2008.0511
<id_1e9twm5_l7i_10dqaqc>	<Food_Lion>	<hasNumberOfPeople>	"73000"^^xsd:nonNegativeInteger	73000
<id_1s26996_1n8_10c6pk7>	<Racławice,_Gorlice_County>	<hasLatitude>	"49.75"^^<degrees>	49.75
<id_yw4mmt_1xk_2kr4z4>	<Guy_Sylvestre>	<wasBornOnDate>	"1918-05-17"^^xsd:date	1918.0517
<id_ja93lo_siu_o2za3l>	<Requiem_(Killing_Joke_album)>	<wasCreatedOnDate>	"2003-08-08"^^xsd:date	2003.0808
<id_hdyp7p_1e3_1pi8hr6>	<Escape_from_New_York>	<hasDuration>	"5940.0"^^<s>	5940.0
<id_1ncdi8t_siu_1f3b63n>	<Discography_of_FLCL>	<wasCreatedOnDate>	"2000-10-04"^^xsd:date	2000.1004
<id_1q0cmbz_1ug_whfykt>	<Maria_Tarnowska>	<diedOnDate>	"1949-##-##"^^xsd:date	1949.0000
<id_7dzyqc_1ug_3c3kzt>	<Othmar_Schimkowitz>	<diedOnDate>	"1947-04-24"^^xsd:date	1947.0424
<id_m07ywj_1xk_tsuoxq>	<Hans-Dieter_Brenner>	<wasBornOnDate>	"1952-04-30"^^xsd:date	1952.0430
<id_1swdqav_ibw_10b0rmj>	<Wasilla,_Alaska>	<hasPopulationDensity>	"258.4"^^</km^2>	258.4
<id_ssbbse_pkk_13rpy7v>	<Louis_Bragg>	<hasHeight>	"1.8796000000000002"^^<m>	1.8796000000000002
<id_3iyuh3_1xk_ukayu0>	<Sedat_Ağçay>	<wasBornOnDate>	"1981-09-22"^^xsd:date	1981.0922
<id_hx49o7_siu_f84oko>	<Geistown,_Pennsylvania>	<wasCreatedOnDate>	"1812-##-##"^^xsd:date	1812.0000
<id_awqq23_siu_juxxpj>	<Spice_Doubt>	<wasCreatedOnDate>	"1998-##-##"^^xsd:date	1998.0000
<id_1a2hqr_1b1_ve4gic>	<Sainte-Anne-d'Auray>	<hasArea>	"4970000.0"^^<m^2>	4970000.0
